KELP_BETA,KELP_MM_EDGE,KELP_TAKE_WIDTH,LATE_DAY_SIZE_FACTOR,LATE_DAY_SPREAD_FACTOR,LATE_DAY_TIMESTAMP,RESIN_MM_EDGE,RESIN_TAKE_WIDTH,SQUID_BETA,SQUID_LONG_EMA_WINDOW,SQUID_MM_EDGE,SQUID_SHORT_EMA_WINDOW,SQUID_TAKE_WIDTH,SQUID_TREND_BIAS,SQUID_TREND_THRESHOLD,SQUID_VOL_THRESHOLD,profit
0.5749080237694725,2.4162143208968576,7.587945476302646,0.5993292420985183,1.3248149123539492,815599,1.8406585285177397,8.795585311974417,0.6202230023486417,31,8.08233797718321,10,9.162213204002109,0.5274034664069657,1.1818249672071006,8,50359
0.5608484485919075,1.6920859337748042,4.887505167779041,0.44561457009902095,1.6894823157779035,813949,2.0045012539746527,4.297256589643226,0.5912139968434071,34,8.798695128633439,7,7.962072844310212,0.42787024763199866,1.6075448519014384,8,36728
0.5130103185970559,2.4131054133306664,9.690688297671034,0.7041986740582306,1.4436910153386966,809767,2.2789631185585097,4.961372443656412,0.5244076469689558,25,8.137554084460874,9,6.293899908000085,0.7975133706123891,1.311711076089411,13,24449
0.6093420558686559,1.114252574393396,9.726261649881026,0.6875664116805573,1.9515991532513512,889483,2.2185299851677596,9.296868115208051,0.5176985004103839,16,8.180909155642151,5,6.94338644844741,0.5628094190643376,1.8287375091519293,10,37808
0.5561869019374761,1.7225833413690224,2.2683180247728636,0.7010984903770199,1.2596405149438166,898689,2.3405713385076603,2.7884411338075514,0.5011044234247205,34,10.82742937539047,8,8.85635173342973,0.44442679104045424,1.3584657285442727,7,37132
0.6029425257685486,2.37158370546004,8.673933272859216,0.5672845380428595,1.3069074288278177,815605,2.1341363459426352,6.556187004690184,0.6957234208358132,35,9.657472406237654,5,5.06743502220694,0.40462905323364634,1.4744390978139434,6,22431
0.5180344273041743,2.3047566012691765,2.61614194361648,0.6854241082781201,1.3106274797807431,872785,1.9669057039640825,1.3728624989015734,0.5317822402697001,34,11.037661064515694,7,7.676249581025724,0.42842837511657267,1.3532843235351009,19,29282
0.5298179008940447,1.6729626698636775,6.675176847907217,0.4349230082304055,1.7272028856628223,828061,2.015762911903005,1.4617107972099272,0.6425551037969875,37,8.424572307535325,5,6.837435603315622,0.5665890009774965,1.5974892024524805,6,35957
0.5476216954889808,1.662733960634121,3.8957662401486117,0.6051893440430041,1.93078229086121,883043,2.015089913761515,6.7446094216608214,0.6955908350719537,28,10.334987076834526,4,5.862323258870772,0.5001142252289466,1.9974030984044262,8,37782
0.6748622552909018,1.5958847934893439,2.0632155519288546,0.5804859596137282,1.9863154961527605,865606,2.227272595847315,1.1828558520372727,0.5682638686803081,29,11.704263230291183,5,8.222827332500662,0.7911003508892853,1.7886191221323111,10,34383
0.5631302239813223,1.9280186679273652,8.238129650211892,0.30158343083999534,1.7613497572389756,853681,2.1300626185677807,7.159229493082675,0.5209236539565903,36,9.51528345995726,5,6.841810227059101,0.4902027856126619,1.9851417060015488,16,32755
0.6616290213463614,1.8984876223453158,6.938699490922024,0.3255533095114853,1.8670093337707137,823358,1.8137098337700783,3.4389713202744208,0.5861399540215643,15,8.70718500347947,5,9.947607635284406,0.7177075550966119,1.2107501720484597,7,62278
0.6861164945365313,2.223843245248308,8.051854484725704,0.33625853349699225,1.9948796455298028,898721,2.4370297163927193,8.15433006992003,0.6688202713898698,13,9.269719023510712,3,6.952026120903179,0.824330198287414,1.1422900800627578,18,21318
0.6063559539853436,1.6131024193219172,5.389459093723093,0.7507512750745251,1.6178349119517794,895313,2.075367355232589,4.123071104478454,0.5199644967158412,20,11.442754257967643,5,8.601388913836965,0.8639932730705582,1.6672065152149604,7,36931
0.6137430217959216,2.1957003042820906,2.512797524516877,0.7706981669713953,1.3906917120394227,821179,2.4203980146627044,7.8885682697528345,0.5379561651298339,34,10.513965315005471,3,5.8018481551047465,0.42923069782947026,1.692745929126607,17,27849
0.6281515025386021,1.726662599291367,4.5960518305129945,0.6699790910721051,1.2213255282257023,855110,1.9972378077598867,3.2800477542448263,0.6783101152517528,21,9.147201264474997,9,8.023790187342167,0.5953918471604471,1.3009550883332759,18,69879
0.5737940296047874,1.7835693951183864,9.113201932883426,0.30074311354789,1.5196313902637173,866760,1.838688281967896,8.495782884655748,0.6225970000405723,18,10.976228843850652,5,7.906078185458082,0.5749187316668164,1.3726990748869627,8,67093
0.5440818269063712,1.4006221618826262,1.0449264528240585,0.6627443202633918,1.6894072713266137,829443,1.9550536102971758,7.127214411652277,0.5965878937341963,31,8.723975602507384,8,7.059962975999579,0.8659979939309904,1.4098986865509904,8,70264
0.552409727145206,1.9929812279580783,7.675271202489702,0.49513519787140625,1.6347971717974705,810855,2.093764260704022,1.545663202203611,0.6311368259199747,27,9.079389623176331,7,8.84357811410625,0.6797665378258756,1.9849695281856226,16,33242
0.6527308060034192,1.1327113968340723,8.248415399746314,0.3830790608929456,1.6061020546288125,830424,2.2255986212979675,7.449823047689428,0.6959037130541456,16,9.017179408264209,7,6.814193226350557,0.8265962691640647,1.811431853254621,10,41800
0.6552845023261143,2.271845950885507,8.89191877231547,0.4561298426539029,1.6852942286519155,844380,1.808798953938776,8.412182732292079,0.576754692997024,38,10.001373708285318,8,9.416475678532393,0.8388172863063819,1.99105215750131,17,55902
0.5158000136786207,1.5919137933472434,6.8025127484412,0.5950358511407575,1.5113588099863002,860573,2.3464426888203893,8.308616131951315,0.6721782161551124,17,8.699152229883879,7,7.756340420609007,0.73323871821019,1.533987736881428,10,39963
0.619980402533304,2.3788678220676704,3.8816356187924517,0.6174823895604584,1.826428236046437,814726,2.3350384160230986,5.446826348148293,0.5042254526917167,17,9.47987597482403,4,5.234441115623458,0.6523934104909361,1.3109466308223996,10,21003
0.5111446100097629,1.8515995004430337,7.7141652432033085,0.5917974395848762,1.366109979221553,862481,2.1252646553008705,5.917138515931221,0.5089165215525043,14,9.301242904141962,7,8.026711855400158,0.851362588697606,1.5490038702756355,13,35916
0.5583568828292494,2.488642071510866,6.545711648480124,0.38522018183229656,1.6766866527347566,811377,2.2232633280337173,7.870829796243206,0.5797787182734313,22,10.765171381909326,9,9.696764628220725,0.4225235462481377,1.4325282501026297,12,24311
0.597839566193828,1.2396061677746801,4.074388356677591,0.7298907646207773,1.2598196388541578,873939,2.205692217389463,7.2208621487902604,0.5280592380048899,29,11.454586702871492,7,8.755812447943395,0.8349346274411242,1.5371088713446448,18,42035
0.51963530535824,2.1071430919961935,1.0864722547223868,0.5109793954447874,1.2883990390106994,888754,2.2348089472637587,1.6325879308618636,0.6839785148652633,31,8.7489014378527,8,7.293139744709558,0.5871121833032842,1.1317235935727754,5,24829
0.5339194281947689,2.4606685465774016,8.606004016988088,0.5703878477444349,1.9394262575192005,860753,2.1565233339817227,3.3753113407061828,0.6646638887951236,25,8.997449483357558,6,9.379499817317512,0.9022758687838265,1.3395111563953643,9,23592
0.6164758163772298,1.0545923426868495,2.498466889855078,0.4405991238681408,1.7192252667216579,852978,2.309012041301248,9.52449096852354,0.5239477527099162,12,10.109394867184099,8,7.054464195025811,0.7256367381910724,1.2696609944413075,8,43881
0.6138404443278298,2.099928729082989,2.3883812431045044,0.7343826397689706,1.9806394093039748,889854,2.4890568416125527,6.27092833299491,0.5719105154707887,35,10.883976692644762,4,6.066372172616514,0.7266877237569433,1.0078263495740143,10,30689
0.659944231371248,1.2660355228004367,6.67290105763419,0.5723533002007444,1.9326404074590366,873939,2.2058158319350953,6.361927469704565,0.6687357284556242,31,9.27719592999215,6,8.201467814246062,0.572271574140717,1.9368234641687574,20,39919
0.6229004151537925,1.0094219066207664,8.889811448141986,0.6121745396926468,1.5793765552016878,829438,2.434775532379603,6.988785316639746,0.6443395563120349,31,9.366651329721861,7,6.2556649196338086,0.48150565196790807,1.537162906705996,11,41631
0.6609592672490741,1.4338064528858159,1.964780442580086,0.30770612095401995,1.460014881346052,823357,1.8888700968447034,1.9593827142870013,0.5260273420170549,11,11.418145347461094,6,7.419232707865184,0.5094535491874423,1.0876688939937431,10,40188
0.6156077893720985,1.836456668698468,4.533561199261016,0.4818875905899357,1.8305604018896215,815599,2.3964733135937735,3.4429932022224357,0.5336614255551732,30,10.866714456024232,6,6.621160954371887,0.4774097709156733,1.1476005016539996,10,35083
0.6232233922984451,1.223530426396705,4.2327297390808845,0.30045966248740263,1.9749311002475838,829440,2.0189635518115274,2.6025053659273842,0.5972122280153901,21,9.201234327837541,8,8.882450964584773,0.5096019658024913,1.4638154236511838,13,40701
0.5360247041405841,2.43574826201338,6.353257704501843,0.3424015051150282,1.346763340779651,844379,2.4950282812239575,7.9764597696541415,0.5757093441532333,32,11.356881054630852,8,9.245775424467588,0.4420074517994619,1.460471689701531,16,25367
0.5406239505767543,1.5918514666309933,3.6392610532901832,0.47222526436488,1.224762925497337,873932,1.9814984254388626,5.998377479246516,0.6709836368698929,29,8.160526692951375,10,9.852851011748179,0.8851391100028867,1.5858900894599737,13,71918
0.5882677228280168,1.9549075278869938,9.112027457396051,0.3153094267319465,1.7637119977571913,853811,2.2821565444316136,4.791969372191707,0.5835594646364648,14,9.204441103394664,6,5.8560081490013145,0.6614955062548433,1.6516079984964542,8,34555
0.5053421572911668,1.2436644670956012,2.5000845299844356,0.5052493399580922,1.794283237681589,896176,2.191872412499639,9.197855558472789,0.575163295552143,33,10.506579407673573,6,5.677163473441714,0.9511546372652253,1.3516321507052513,14,42971
0.6828674317380959,1.897760223136945,1.4211976775695976,0.38973366294598477,1.683918324255087,893435,2.013442470575564,9.161840584856733,0.6543739728824833,18,9.588076434743474,8,9.669087816523888,0.6648515891765874,1.4870753493870794,9,35337
0.5463797476198012,1.7325363440937744,9.395923691047322,0.353475191454471,1.522202075374098,893223,2.033896450981023,1.188787257428444,0.574723163922288,39,10.485074129794178,5,6.304686941746136,0.5237667566624837,1.9334541068542732,9,38705
0.6362142088895071,1.6726083441644266,3.5201955041508306,0.39629459744649154,1.2650141794596848,810193,2.413992462084048,6.926285539792635,0.6642340081673105,17,10.697166094240247,9,6.297093571696337,0.7443996057169942,1.4446476352443391,12,38591
0.6058212822510907,1.748184763902794,9.014130892570673,0.41479848293790733,1.9544697732048624,863875,2.166548654667157,3.341189696178658,0.5559553314615211,39,10.776689734322176,4,9.680135671260558,0.6455024540551777,1.908427358247967,18,37500
0.5620749031693003,1.6367554017204586,4.022785432518404,0.7108961561460907,1.9770993952546934,860396,2.3668450791921956,7.1205985469604265,0.6455787770970255,14,8.327910859229616,4,5.772864675476107,0.8625632979138453,1.3647198288726738,12,37112
0.5505759901362104,2.3457756755470096,1.7416611745144772,0.7408662397142671,1.7685116958233753,820333,2.0067991925203774,5.457212908938192,0.6568681653453551,28,9.478111509458092,9,8.88592522704102,0.5855889857121783,1.1297878611957093,9,24041
0.5065189149441885,1.798831211571713,2.835272518529414,0.3100729490094589,1.954579624317493,858981,2.1066598125259786,7.334682907774725,0.5372368012174975,16,10.410098624845235,4,8.598177616469656,0.8172936122684867,1.880961087235372,18,33490
0.5354470122239436,1.3660394456487956,7.490893004262446,0.41880473685897684,1.2052444659497412,884637,2.3654055922693566,4.562305780034373,0.6079296316704096,24,11.17441102296432,6,5.664671191420464,0.7940678505861531,1.498454613991906,11,44469
0.5081839370481643,1.9010685376648946,1.1377631121046763,0.5689764612397189,1.5468350980276964,817108,1.9067777079420802,5.82196231654928,0.6402740193462704,10,8.698239043665016,7,5.396458324927967,0.6804516004677768,1.583560258426541,11,61742
0.6427019885166139,1.0083791212418491,3.6239326660209086,0.5208890704928629,1.9696980192303901,870446,2.1281986605882572,5.166265611641548,0.6308026018966038,37,11.393467669758108,5,7.274197085494496,0.7354417018558299,1.7528072030035982,5,38112
0.694075700766779,1.7499501356605123,2.8519477690588944,0.39150257658008464,1.9450841620700325,800829,2.0588811091254855,8.575135149748377,0.5993302698786934,35,11.809894953388095,7,5.337216176891314,0.6389545822591766,1.537430792658543,17,35581
0.6169751439679622,0.8279932328443221,1.4598978812267265,0.42805347581888803,1.7582947134275133,847002,2.0691370206724886,6.872920589967041,0.6584805345507478,16,9.96069657789412,9,5.9844098472672815,0.6052466542129772,1.683324742277189,9,35911
0.6393551309623653,1.8263276034885292,8.836850838419146,0.6184099430451138,1.383405468837692,859440,1.8638278486304771,4.900108137605558,0.5068776438519913,17,8.613437206624432,6,6.114521148678942,0.9690647800250239,1.4911706515581367,19,64842
0.6911039218113396,1.9766046477495414,8.489775896547593,0.32813788278121186,1.656389077771144,844648,1.8350753781380473,6.033332417573442,0.5742024826719696,17,11.866791004765858,6,6.3112863145590685,0.7376020155822431,1.9250286598289694,5,62826
0.5134709613866978,1.2160594449939257,7.318385115987319,0.5503553661180713,1.6060647578533431,872822,1.9731895739650196,4.293167521380981,0.6993681980291782,32,8.263621342392412,7,9.23051505393629,0.8162830020631215,1.4145177344483497,13,74226
0.5465782421782182,2.281178027225432,3.8688457426120193,0.3293440823244936,1.965330657212284,873119,2.405512107533161,2.199858681490551,0.6794120687477012,25,9.722504532458238,9,8.765439563744092,0.7765490959219532,1.3011641765757256,7,25526
0.6220290237608422,2.2610367877141186,9.671298612988506,0.633328473136813,1.9222652724576514,846707,1.8672071773457652,1.2522045449989236,0.5742655952876188,13,9.604923902452256,10,6.833421685954997,0.47956139361496813,1.7176408193031043,16,28893
0.5734016679640458,2.1840019483393034,5.281943220777836,0.7793970327087341,1.5396550375727347,865317,2.2098129986636623,5.692153218600892,0.5285557399303928,14,8.184238797187582,8,5.924516036434554,0.5927352665953263,1.8272889159055774,14,30213
0.6756544732506684,1.211316678763282,5.74537666784735,0.7758218148566707,1.7320549523989703,842377,1.9174228767482304,6.403574323763126,0.6616095436640178,22,9.63609637210383,7,5.1036829702314614,0.9070931156718266,1.3763674357860827,19,71386
0.6216132284112478,1.5329711978386307,6.762216051972519,0.3839019037784499,1.6749215130553865,831075,2.2610228853098384,3.6659211261099003,0.549675479230289,14,11.520081578864124,9,7.667278013995604,0.6448267226504087,1.8507986348271928,10,37567
0.5933270544600933,1.6829108271342874,5.892120291840429,0.6378924172450249,1.7158861393833753,845544,2.327043470510831,8.189515389054566,0.5251952767873215,10,8.813186682734313,5,7.369383778144454,0.42500692591821715,1.9126505861682794,14,42420
0.5810140507482096,1.111694332328105,7.970201992742791,0.332366897718496,1.30833380694313,828325,1.8753435551363937,5.224196489249038,0.5885166573007923,15,9.378349017337356,8,6.394359921487162,0.49836954657645505,1.9127459611614466,16,70456
0.5024981946493101,2.4029535078872284,9.926917294317294,0.4056112507483866,1.9546095615964492,821470,2.2076813356218237,9.187518962322525,0.533419896263566,12,8.956654335866363,5,6.954297768690021,0.5304408659003228,1.1880153283387278,17,24923
0.6834549564466983,2.1156527034589003,6.028086657304286,0.4276959958107664,1.6550967301594082,856641,2.3212436358759234,6.566550758491121,0.6582571112091047,12,8.843514215299617,9,7.081506907363432,0.4142039139150589,1.9750090218521472,19,29030
0.5088251086638159,1.7339636155431566,3.8371708579576556,0.7977750190875287,1.818916263139025,873019,2.2802090080878914,7.894065492506192,0.6076152583935528,26,9.908202106879719,5,6.676526399805122,0.7554344639851123,1.8044216578296999,13,35799
0.5919754534190899,2.352949762324912,3.363316282028745,0.33001630891352,1.955187071733694,808860,2.025589916582141,8.362701060942014,0.5327390437151964,21,8.696880123549658,6,9.124377743867653,0.5108859101399252,1.7148807072885885,11,26411
0.5614866930341846,1.4362169658164445,7.861251688120963,0.6671017509340074,1.2056423788867818,835829,2.1621840601049724,2.382326774588635,0.5886768559176678,23,10.360036012356455,7,9.681676529487405,0.8667283611410775,1.4663137961098616,14,39566
0.6486423347464705,1.507267247039981,7.126786133778,0.6219715264298111,1.8935443579163755,832978,2.202306601768625,8.354612677856778,0.5915185031020381,14,9.473947293865617,4,9.034288067592012,0.6390366384588585,1.4667498787499103,19,35905
0.5937111691855713,1.6419616670748214,9.838801940946361,0.6136513208969656,1.7922097971942592,848761,2.0684286206418196,8.969434554920333,0.5470558772770764,11,9.065366626516683,10,8.337664961387167,0.6046342695002525,1.2737648821608507,19,37765
0.6909250752938556,0.8880067701427503,3.4773628438195967,0.6532704773239779,1.8052667657857686,843027,2.304442355210598,7.482104553065014,0.5585657236134969,34,8.825154823622423,9,9.88828404672649,0.8039240707359991,1.1324032032310634,11,36676
0.6144347100961197,0.9727735066313195,6.495494301155065,0.6129969328800164,1.9706285394941165,822801,1.9678193075945731,3.5123764846121572,0.5743552258324353,23,10.498571043217627,6,5.571784654731679,0.7597400463538025,1.4248458446079155,9,66351
0.668674319796728,1.2838960017881258,7.173935807250878,0.7208857785764899,1.2675632788685398,828127,2.32809431094229,5.004210832501512,0.5970250075364435,17,11.763970987213158,5,7.0443757492636445,0.7610357131576213,1.6150527025050188,16,42069
0.5844772222110622,1.016329765271848,1.7258165430739623,0.6312021130450459,1.497113440785351,819869,2.455082960388761,1.9419391336042975,0.5840901954243355,11,9.92145478663048,6,9.649290561861013,0.5924681527132286,1.6969485173519543,17,44258
0.5306541106154314,2.0060127362004874,8.950088128056471,0.7863753690890815,1.310959474584315,806837,1.8340641343578463,8.74177717707827,0.5515509213829988,39,9.283687168647637,5,9.904309779500668,0.4583715238002057,1.8445401153514163,8,58057
0.6106654547963364,1.4783384275045828,3.780677716908908,0.5898321627329655,1.3243475460339884,839963,2.0479030289253655,5.842285206252167,0.662698834282395,23,8.889803560099535,3,6.22689720058212,0.6528333243211168,1.649901390181753,17,35567
0.5574708959903875,1.1833010190223558,8.738607071110305,0.6074898165606772,1.663811227668001,872820,2.2317202078525726,4.059594912025425,0.5559562133390928,31,9.45208842101505,3,9.130655789493469,0.4504172949111917,1.9091570198646948,13,40374
0.5555496628142043,1.1532900862816213,5.780444647350217,0.3964077072070858,1.5869517052452435,844631,2.4506821176334346,7.131619929561963,0.5642606386234873,29,11.366409952383046,7,9.12670716894256,0.48419687344628126,1.5915886421351375,19,42196
0.6085893470632349,0.9819426536705746,3.0651963611359583,0.5213317316142237,1.344409479235534,828670,2.353148716854091,3.7497243844675174,0.5088033506558447,13,8.357619963145348,5,6.434676052776775,0.6530610464603364,1.0627365979764598,20,39040
0.6811112617306806,1.0727596994276316,2.4877883567701513,0.7066047007900624,1.8936406835633457,861778,1.942906140197996,8.245473067968243,0.5583701369893492,36,8.008135110988288,6,6.46674299771655,0.7823983599889046,1.2344369252517695,14,74937
0.6045790444472546,1.493092623080996,1.493347197931913,0.41975058999839754,1.9813195410372257,854043,1.8585122188133951,4.24775776787156,0.6269464745805411,18,11.07050097527243,5,5.389307488234907,0.5380469797891128,1.831511569775942,9,68429
0.5630335923198616,2.132233528180892,6.943970306236786,0.6665297561452497,1.2331877430890001,896204,2.401998814378329,3.4394087745383795,0.508616423532742,21,10.822582244229565,7,6.745309174424117,0.4106431011655697,1.9488508748266473,18,31302
0.5265550736635302,0.8874861165627359,6.452644551438306,0.3180091543427929,1.9924678806970992,882679,2.0057213604912447,3.900546058063848,0.5933130258929963,37,8.822161563302563,8,9.163902513854476,0.830764124113673,1.3323586908864191,11,37201
0.5952950852692758,1.9507251476052538,5.582292231909009,0.7049167765850839,1.3249231444556873,819855,2.3448439284451577,6.218521389930938,0.6981694514438218,32,11.220955909789096,4,6.657536656156045,0.5432367858527112,1.3094377926804908,16,32251
0.6077206207124426,1.1228177670806943,7.800221783662826,0.33062152004151873,1.2670691668875322,815153,1.9305342195565696,4.764119136398217,0.5167004032125997,23,10.4519290365177,10,9.889118642021376,0.5784705136555088,1.3557568817897043,5,68226
0.5340155243882876,1.0428295870569824,2.515436238222955,0.3723149637435985,1.7298779880147306,891639,2.1127940335161934,2.7499739242196437,0.6399303399434109,14,10.39198367248562,4,9.111633270598777,0.5267930700514499,1.7264908714923255,7,41368
0.5423704370976333,1.7351442416526288,6.918521335208801,0.7361217394805029,1.8343295556040151,873517,1.878530403720156,2.030309022034054,0.5722214870520105,34,8.677988557777173,6,6.058080916524636,0.5397123458464859,1.4609336092486283,15,66814
0.5894066261313778,1.4246283230398555,3.4623506549464356,0.7522542167235071,1.4393198229977116,816993,2.295803894383669,9.085752082398026,0.5514576581468762,30,11.952529649461539,9,8.316369765197905,0.49239803999784126,1.2050175547845674,12,44995
0.6473698992613861,1.7139522951167208,1.8114787292254888,0.6018318187998897,1.7679779185088549,874489,1.9420686538769878,2.181797965684554,0.6172677068523008,38,9.711165049569487,4,9.646669861985119,0.8497825163246584,1.2545226298793133,11,72044
0.5181125735286947,2.0060656365139473,1.6257673211766757,0.4969781311298653,1.6121052234299216,829330,1.9268005428254025,8.595781026494805,0.5112775550803191,15,9.95510054030352,7,5.4162164374147475,0.6372890356229274,1.143262977683488,18,62150
0.5361657518861674,1.9612383517249095,9.08227634214284,0.36095795562159694,1.7264885317719925,810626,2.0624603662430245,1.0939427330796605,0.5866023315656231,12,8.005810488523856,8,5.925449343580095,0.40950426219100183,1.6414790058579376,7,39308
0.6384320693436065,2.385850043830336,8.439078301975732,0.4248088655250667,1.353099916023968,817661,2.057381441407807,2.928166296667582,0.627558789009047,10,11.256462855136032,9,6.419284934403217,0.7270956895429654,1.7205281464114588,14,24690
0.5134632390419867,0.8854791766342166,1.3783757744415706,0.7049188111725859,1.2299223528110217,845926,2.1787638770775186,5.636416789277397,0.6416242683446762,10,10.880366430327445,8,7.1627142874259455,0.8408144090837333,1.4586285767326985,7,35563
0.6117602097158753,1.2133059536266741,9.122747401831543,0.7612657229655775,1.4746980774117102,842870,2.371480512906529,4.6308699481947135,0.6182902239675019,29,8.839315158501774,8,8.609174409862261,0.44340383165434266,1.2958692324947085,15,42106
0.5655685852597743,1.7760855941783271,2.9454756691356723,0.7803522204122975,1.2411096541752784,810226,2.1770567922987567,7.674721624539265,0.6918919924741309,12,11.660093576802968,4,7.503036892451186,0.5810818086273516,1.7853752577166104,11,42225
0.6822672054601742,2.16663461785692,3.4684454282450714,0.796965679209064,1.2165367016259514,871437,2.0772395994127923,9.511333516100374,0.5302693487423946,16,8.204326999159544,8,7.840222253409868,0.7711064762975365,1.6229915462356876,9,24879
0.6455869010015469,1.3082210824726508,5.942283312250606,0.6818463973124822,1.7215303384427523,899488,2.138614042342514,5.251073001914685,0.5561065480642096,38,11.384260390671168,10,9.894781256456945,0.48742869063107697,1.4397101396053538,16,41069
0.5110357801055161,2.251986661685841,1.4024928066864972,0.7087170076515381,1.223331857927168,833866,2.2113257268164266,4.482526834881146,0.6356714215838122,31,11.223342538091895,6,7.7830055450707825,0.7646399038609554,1.1880463061296191,19,24282
0.5636435540393057,2.0682228113229923,4.944325360713439,0.4829346766194372,1.3928933745882268,805880,2.3174992754625205,1.7760545330790243,0.5412671457303281,16,8.16785819341392,4,8.428538417067257,0.9001285435289881,1.7746538870868085,7,30137
0.6458221795503136,1.064131218124568,9.599134925115013,0.6832684274644913,1.7000556109062268,816106,2.0434700982045264,6.185190817373735,0.6995344893448574,36,10.624526202919764,7,9.055972683188866,0.7472174914226231,1.4509435266544815,15,40169
0.6966161864198424,2.3699719351648234,9.296277293889284,0.31155645075885413,1.8181457606638418,890094,1.9611171192127592,8.883271143765562,0.6789008302498665,35,9.097739882080477,10,5.78078250455618,0.543703165435865,1.6568768432731815,11,56755
0.6296886645579505,2.472321099040478,1.5160569485104405,0.3479765894504074,1.5468031397009203,803879,2.2649595362885324,3.2001793933410982,0.6603489390371416,12,9.962711703691753,4,6.071737435299732,0.8754117493649322,1.4391765958144132,15,22179
0.6785987764494821,2.0441435122086844,4.9164872507290704,0.6982715359012449,1.5942746348951624,822841,2.4144149902516365,7.278379593701905,0.5449461735357042,26,8.929127015870836,10,5.704331097953636,0.8364970060836876,1.3556165141346668,9,29487
